parking_id,zone,date_time,total_slots,occupied_slots,avg_parking_duration_minutes,vehicle_type,entry_count,exit_count,parking_fee_collected,violation_reported,occupancy_rate_percent
2495,Office,2024-04-13 22:00:00,133,149,178,SUV,14,112,3286.33,No,112.03
2496,Residential,2024-04-13 23:00:00,165,227,168,Car,33,39,519.91,No,137.58
2497,Office,2024-04-14 00:00:00,232,53,67,Car,52,17,1628.32,No,22.84
2498,Residential,2024-04-14 01:00:00,193,170,159,Car,102,83,4964.43,No,88.08
2499,Office,2024-04-14 02:00:00,223,22,100,Car,85,50,3408.21,Yes,9.87
2500,Hospital,2024-04-14 03:00:00,111,87,167,Car,66,60,3663.87,No,78.38
2501,Hospital,2024-04-14 04:00:00,284,225,16,Car,110,13,1103.94,Yes,79.23
2502,Hospital,2024-04-14 05:00:00,56,135,100,Bike,17,113,439.97,No,241.07
2503,Mall,2024-04-14 06:00:00,257,107,147,Car,48,91,1420.66,No,41.63
2504,Commercial,2024-04-14 07:00:00,94,245,18,SUV,51,40,1282.05,No,260.64
2505,Hospital,2024-04-14 08:00:00,236,35,178,Bike,107,108,1210.99,No,14.83
2506,Residential,2024-04-14 09:00:00,288,158,20,SUV,68,7,1004.13,No,54.86
2507,Hospital,2024-04-14 10:00:00,233,165,163,Car,95,102,2895.04,No,70.82
2508,Mall,2024-04-14 11:00:00,225,57,219,Car,57,23,1674.11,No,25.33
2509,Residential,2024-04-14 12:00:00,204,237,132,SUV,94,32,4110.71,No,116.18
2510,Mall,2024-04-14 13:00:00,230,177,103,SUV,96,27,960.54,No,76.96
2511,Residential,2024-04-14 14:00:00,264,75,168,SUV,81,108,2349.9,No,28.41
2512,Office,2024-04-14 15:00:00,137,243,197,Electric,80,117,117.61,Yes,177.37
2513,Commercial,2024-04-14 16:00:00,122,210,181,Electric,48,113,2434.33,No,172.13
2514,Commercial,2024-04-14 17:00:00,212,96,226,Electric,32,11,326.4,No,45.28
2515,Mall,2024-04-14 18:00:00,228,88,175,Electric,6,109,4889.73,No,38.6
2516,Commercial,2024-04-14 19:00:00,261,214,28,Bike,105,80,3963.43,No,81.99
2517,Mall,2024-04-14 20:00:00,86,32,70,Car,61,18,2476.05,No,37.21
2518,Mall,2024-04-14 21:00:00,283,90,95,SUV,61,50,478.61,No,31.8
2519,Mall,2024-04-14 22:00:00,258,57,163,Car,38,19,2982.6,No,22.09
2520,Commercial,2024-04-14 23:00:00,288,133,60,SUV,91,71,3805.88,No,46.18
2521,Mall,2024-04-15 00:00:00,272,139,158,Car,62,19,994.05,No,51.1
2522,Commercial,2024-04-15 01:00:00,168,93,30,Bike,56,55,2862.63,No,55.36
2523,Mall,2024-04-15 02:00:00,106,29,134,Electric,113,92,4080.34,No,27.36
2524,Hospital,2024-04-15 03:00:00,57,196,98,Car,33,114,3852.83,No,343.86
2525,Mall,2024-04-15 04:00:00,256,55,171,SUV,39,12,4024.81,No,21.48
2526,Residential,2024-04-15 05:00:00,144,140,234,Car,79,73,4402.65,Yes,97.22
2527,Mall,2024-04-15 06:00:00,166,192,22,Bike,52,66,4691.53,No,115.66
2528,Office,2024-04-15 07:00:00,271,21,102,Bike,37,55,2057.33,No,7.75
2529,Mall,2024-04-15 08:00:00,159,49,145,Car,119,67,2865.41,No,30.82
2530,Residential,2024-04-15 09:00:00,69,75,231,Electric,79,72,3963.76,Yes,108.7
2531,Residential,2024-04-15 10:00:00,173,109,33,SUV,77,82,3500.84,No,63.01
2532,Commercial,2024-04-15 11:00:00,280,87,111,Bike,82,20,4977.83,No,31.07
2533,Hospital,2024-04-15 12:00:00,102,25,80,Bike,13,88,117.7,No,24.51
2534,Mall,2024-04-15 13:00:00,168,92,93,Car,107,28,1807.91,No,54.76
2535,Commercial,2024-04-15 14:00:00,61,171,100,Bike,52,10,1441.09,No,280.33
2536,Hospital,2024-04-15 15:00:00,226,53,138,Bike,71,61,1348.46,No,23.45
2537,Mall,2024-04-15 16:00:00,66,247,216,SUV,97,35,1151.52,No,374.24
2538,Office,2024-04-15 17:00:00,113,143,224,Electric,87,10,3560.16,No,126.55
2539,Mall,2024-04-15 18:00:00,91,214,164,SUV,40,103,469.56,No,235.16
2540,Residential,2024-04-15 19:00:00,143,201,60,Electric,100,83,3720.96,Yes,140.56
2541,Residential,2024-04-15 20:00:00,206,109,127,SUV,75,33,3482.46,No,52.91
2542,Office,2024-04-15 21:00:00,196,31,105,Car,96,71,1291.48,No,15.82
2543,Commercial,2024-04-15 22:00:00,287,27,155,Bike,48,79,1301.53,No,9.41
2544,Hospital,2024-04-15 23:00:00,60,21,47,Electric,86,7,3162.86,No,35.0
2545,Mall,2024-04-16 00:00:00,147,189,147,Car,64,32,3822.75,No,128.57
2546,Residential,2024-04-16 01:00:00,227,132,232,Bike,67,78,4388.6,No,58.15
2547,Commercial,2024-04-16 02:00:00,120,231,91,Bike,9,118,4268.09,Yes,192.5
2548,Office,2024-04-16 03:00:00,157,126,169,Bike,91,101,4826.17,No,80.25
2549,Residential,2024-04-16 04:00:00,107,60,135,SUV,90,52,2927.86,No,56.07
2550,Office,2024-04-16 05:00:00,83,241,142,Car,94,84,4547.85,No,290.36
2551,Mall,2024-04-16 06:00:00,69,80,92,Car,110,14,4052.14,No,115.94
2552,Hospital,2024-04-16 07:00:00,99,233,166,Bike,80,37,4478.6,No,235.35
2553,Residential,2024-04-16 08:00:00,151,57,81,Electric,44,104,107.55,No,37.75
2554,Residential,2024-04-16 09:00:00,265,28,129,Car,23,71,4831.22,No,10.57
2555,Mall,2024-04-16 10:00:00,187,15,77,SUV,51,73,2393.97,No,8.02
2556,Commercial,2024-04-16 11:00:00,209,93,127,Electric,69,16,4001.01,No,44.5
2557,Hospital,2024-04-16 12:00:00,101,164,108,Electric,71,61,679.66,No,162.38
2558,Residential,2024-04-16 13:00:00,64,62,62,Electric,95,48,2009.91,No,96.88
2559,Hospital,2024-04-16 14:00:00,278,116,205,Electric,22,17,1393.73,No,41.73
2560,Residential,2024-04-16 15:00:00,133,110,220,Car,54,28,1493.71,No,82.71
2561,Hospital,2024-04-16 16:00:00,180,57,26,Bike,34,48,660.12,No,31.67
2562,Office,2024-04-16 17:00:00,86,144,170,Electric,70,61,4038.53,No,167.44
2563,Residential,2024-04-16 18:00:00,175,196,186,SUV,9,100,95.75,No,112.0
2564,Hospital,2024-04-16 19:00:00,298,78,235,SUV,97,20,1596.9,No,26.17
2565,Commercial,2024-04-16 20:00:00,89,20,185,Bike,101,100,913.33,Yes,22.47
2566,Office,2024-04-16 21:00:00,121,152,159,Car,46,113,2965.74,No,125.62
2567,Office,2024-04-16 22:00:00,89,201,54,Bike,88,105,1308.55,No,225.84
2568,Commercial,2024-04-16 23:00:00,285,140,191,Electric,98,104,1332.04,No,49.12
2569,Hospital,2024-04-17 00:00:00,105,131,99,Car,110,25,2467.27,No,124.76
2570,Mall,2024-04-17 01:00:00,200,78,71,Car,9,115,3280.81,Yes,39.0
2571,Commercial,2024-04-17 02:00:00,153,32,101,Electric,54,80,650.46,No,20.92
2572,Hospital,2024-04-17 03:00:00,188,190,98,SUV,89,55,918.78,No,101.06
2573,Commercial,2024-04-17 04:00:00,159,46,206,Electric,62,25,1273.51,No,28.93
2574,Commercial,2024-04-17 05:00:00,241,18,217,Bike,83,64,4870.05,No,7.47
2575,Residential,2024-04-17 06:00:00,185,24,199,Electric,88,55,2015.9,No,12.97
2576,Hospital,2024-04-17 07:00:00,142,140,135,SUV,12,25,3015.0,No,98.59
2577,Mall,2024-04-17 08:00:00,143,102,216,Electric,117,111,1245.64,No,71.33
2578,Residential,2024-04-17 09:00:00,105,207,88,Bike,35,10,2477.77,No,197.14
2579,Commercial,2024-04-17 10:00:00,109,26,121,Bike,16,77,416.89,No,23.85
2580,Commercial,2024-04-17 11:00:00,187,163,138,SUV,25,69,221.97,No,87.17
2581,Commercial,2024-04-17 12:00:00,88,158,212,Bike,98,80,2370.23,No,179.55
2582,Hospital,2024-04-17 13:00:00,77,81,114,Bike,66,62,2023.36,Yes,105.19
2583,Hospital,2024-04-17 14:00:00,98,158,230,Electric,95,82,727.56,No,161.22
2584,Residential,2024-04-17 15:00:00,213,130,218,Car,112,10,3453.63,No,61.03
2585,Mall,2024-04-17 16:00:00,174,20,57,Bike,94,69,4964.87,Yes,11.49
2586,Residential,2024-04-17 17:00:00,62,175,133,Bike,37,90,2008.45,No,282.26
2587,Office,2024-04-17 18:00:00,273,81,37,SUV,30,38,3141.57,No,29.67
2588,Commercial,2024-04-17 19:00:00,85,115,169,SUV,94,60,4816.73,No,135.29
2589,Commercial,2024-04-17 20:00:00,150,225,200,Electric,104,79,4166.1,Yes,150.0
2590,Commercial,2024-04-17 21:00:00,75,134,51,Electric,44,7,2344.58,No,178.67
2591,Residential,2024-04-17 22:00:00,135,44,148,Bike,69,46,3700.57,No,32.59
2592,Residential,2024-04-17 23:00:00,53,128,79,Car,63,66,684.27,No,241.51
2593,Commercial,2024-04-18 00:00:00,272,23,148,Car,19,10,2584.91,No,8.46
2594,Residential,2024-04-18 01:00:00,131,23,192,Electric,118,10,1431.35,No,17.56
2595,Hospital,2024-04-18 02:00:00,241,19,36,SUV,5,67,847.76,No,7.88
2596,Hospital,2024-04-18 03:00:00,215,149,119,Bike,15,24,2160.09,No,69.3
2597,Residential,2024-04-18 04:00:00,176,47,102,Bike,59,25,698.52,No,26.7
2598,Commercial,2024-04-18 05:00:00,137,117,167,Car,6,6,3509.98,No,85.4
2599,Residential,2024-04-18 06:00:00,176,128,139,Electric,69,94,2308.39,No,72.73
2600,Residential,2024-04-18 07:00:00,169,247,93,Car,99,99,2679.17,Yes,146.15
2601,Residential,2024-04-18 08:00:00,264,43,104,Car,48,94,774.56,No,16.29
2602,Office,2024-04-18 09:00:00,71,178,214,Electric,20,60,741.87,Yes,250.7
2603,Hospital,2024-04-18 10:00:00,179,19,65,SUV,26,100,2937.91,Yes,10.61
2604,Mall,2024-04-18 11:00:00,80,131,230,Bike,110,14,4925.8,No,163.75
2605,Mall,2024-04-18 12:00:00,168,154,190,SUV,22,91,526.44,No,91.67
2606,Office,2024-04-18 13:00:00,60,154,116,Electric,51,74,1464.37,No,256.67
2607,Residential,2024-04-18 14:00:00,269,204,212,Electric,85,27,4353.82,No,75.84
2608,Office,2024-04-18 15:00:00,95,199,120,Bike,34,96,407.75,No,209.47
2609,Office,2024-04-18 16:00:00,145,232,207,SUV,14,117,4385.63,Yes,160.0
2610,Commercial,2024-04-18 17:00:00,239,124,74,Bike,103,34,2645.22,No,51.88
2611,Hospital,2024-04-18 18:00:00,246,10,60,Car,62,82,2070.92,Yes,4.07
2612,Mall,2024-04-18 19:00:00,241,21,50,Car,66,41,1582.92,No,8.71
2613,Residential,2024-04-18 20:00:00,279,112,200,Car,89,59,1520.73,Yes,40.14
2614,Mall,2024-04-18 21:00:00,59,13,218,SUV,84,100,1563.72,No,22.03
2615,Mall,2024-04-18 22:00:00,217,179,180,Car,10,53,4429.78,No,82.49
2616,Hospital,2024-04-18 23:00:00,177,150,25,Bike,71,38,3632.79,No,84.75
2617,Mall,2024-04-19 00:00:00,287,107,26,SUV,45,109,3365.13,No,37.28
2618,Mall,2024-04-19 01:00:00,201,115,184,Bike,47,48,4003.81,No,57.21
2619,Office,2024-04-19 02:00:00,148,94,53,Electric,89,119,1322.72,No,63.51
2620,Hospital,2024-04-19 03:00:00,221,223,213,SUV,81,26,3109.31,No,100.9
2621,Commercial,2024-04-19 04:00:00,161,130,153,Bike,22,35,2327.33,No,80.75
2622,Residential,2024-04-19 05:00:00,109,141,50,Bike,62,11,3923.09,No,129.36
2623,Mall,2024-04-19 06:00:00,239,91,66,SUV,64,109,1580.82,No,38.08
2624,Residential,2024-04-19 07:00:00,136,206,45,Electric,92,25,3233.73,No,151.47
2625,Commercial,2024-04-19 08:00:00,194,28,47,SUV,31,20,4416.95,No,14.43
2626,Residential,2024-04-19 09:00:00,114,139,155,Car,72,24,2040.64,No,121.93
2627,Commercial,2024-04-19 10:00:00,296,21,160,Car,26,47,379.78,No,7.09
2628,Office,2024-04-19 11:00:00,272,90,183,Electric,28,48,2604.45,No,33.09
2629,Mall,2024-04-19 12:00:00,272,83,72,Bike,44,51,1762.56,No,30.51
2630,Commercial,2024-04-19 13:00:00,283,107,198,Bike,113,118,3377.52,Yes,37.81
2631,Residential,2024-04-19 14:00:00,106,15,166,Bike,78,23,4757.61,No,14.15
2632,Mall,2024-04-19 15:00:00,232,145,215,SUV,70,52,2453.76,No,62.5
2633,Office,2024-04-19 16:00:00,155,134,142,SUV,44,100,2357.64,No,86.45
2634,Mall,2024-04-19 17:00:00,230,60,45,Electric,10,83,3290.19,Yes,26.09
2635,Commercial,2024-04-19 18:00:00,233,20,69,Car,116,73,562.31,No,8.58
2636,Office,2024-04-19 19:00:00,275,200,24,Bike,22,15,1304.86,No,72.73
2637,Residential,2024-04-19 20:00:00,58,194,202,Car,85,83,4598.95,No,334.48
2638,Office,2024-04-19 21:00:00,71,136,144,SUV,106,33,3366.22,No,191.55
2639,Office,2024-04-19 22:00:00,190,149,29,SUV,113,118,116.55,No,78.42
2640,Hospital,2024-04-19 23:00:00,138,82,17,SUV,91,49,1062.9,No,59.42
2641,Office,2024-04-20 00:00:00,225,11,57,Car,114,72,3430.04,No,4.89
2642,Office,2024-04-20 01:00:00,67,17,173,Electric,34,117,3833.78,No,25.37
2643,Mall,2024-04-20 02:00:00,164,148,212,Electric,25,40,4207.3,No,90.24
2644,Residential,2024-04-20 03:00:00,253,133,81,SUV,66,52,1496.28,No,52.57
2645,Mall,2024-04-20 04:00:00,217,62,70,Bike,14,91,4658.59,No,28.57
2646,Mall,2024-04-20 05:00:00,194,237,77,Car,111,19,2787.09,No,122.16
2647,Commercial,2024-04-20 06:00:00,192,19,217,SUV,17,114,3497.87,No,9.9
2648,Mall,2024-04-20 07:00:00,155,222,29,Car,80,48,3003.86,No,143.23
2649,Hospital,2024-04-20 08:00:00,64,221,123,Car,13,71,657.56,No,345.31
2650,Hospital,2024-04-20 09:00:00,256,121,130,Electric,72,100,4817.42,No,47.27
2651,Commercial,2024-04-20 10:00:00,112,17,106,SUV,43,78,658.23,Yes,15.18
2652,Residential,2024-04-20 11:00:00,296,45,152,Electric,28,44,1311.67,No,15.2
2653,Residential,2024-04-20 12:00:00,216,230,180,SUV,38,106,4077.46,Yes,106.48
2654,Mall,2024-04-20 13:00:00,62,115,61,Car,107,90,3112.05,Yes,185.48
2655,Mall,2024-04-20 14:00:00,130,213,71,Electric,65,18,4198.84,No,163.85
2656,Mall,2024-04-20 15:00:00,81,23,64,Car,45,67,2602.89,No,28.4
2657,Residential,2024-04-20 16:00:00,186,249,85,SUV,9,85,1916.12,Yes,133.87
2658,Office,2024-04-20 17:00:00,89,191,157,Bike,83,89,4613.14,No,214.61
2659,Hospital,2024-04-20 18:00:00,197,222,160,Electric,54,55,229.45,No,112.69
2660,Office,2024-04-20 19:00:00,267,95,96,Electric,8,116,4287.84,No,35.58
2661,Office,2024-04-20 20:00:00,268,158,130,Car,55,83,1192.55,No,58.96
2662,Residential,2024-04-20 21:00:00,262,245,119,Car,56,62,4251.24,No,93.51
2663,Office,2024-04-20 22:00:00,131,59,102,Bike,43,19,739.02,No,45.04
2664,Commercial,2024-04-20 23:00:00,126,231,16,Electric,12,69,2922.08,No,183.33
2665,Mall,2024-04-21 00:00:00,257,176,118,SUV,117,92,4446.13,No,68.48
2666,Commercial,2024-04-21 01:00:00,250,29,98,SUV,49,59,2394.02,No,11.6
2667,Hospital,2024-04-21 02:00:00,240,225,57,Electric,92,80,3745.51,No,93.75
2668,Mall,2024-04-21 03:00:00,125,96,168,Electric,32,14,4033.12,No,76.8
2669,Office,2024-04-21 04:00:00,221,144,85,Electric,111,114,3695.65,No,65.16
2670,Hospital,2024-04-21 05:00:00,87,146,180,Bike,31,110,4630.38,No,167.82
2671,Mall,2024-04-21 06:00:00,260,138,108,SUV,69,46,2261.83,No,53.08
2672,Office,2024-04-21 07:00:00,237,163,56,SUV,38,99,906.97,No,68.78
2673,Commercial,2024-04-21 08:00:00,120,175,147,Car,85,15,286.66,No,145.83
2674,Mall,2024-04-21 09:00:00,298,47,153,Car,105,20,1269.98,No,15.77
2675,Office,2024-04-21 10:00:00,276,198,79,Electric,66,77,758.83,No,71.74
2676,Commercial,2024-04-21 11:00:00,97,53,48,Car,66,115,2811.85,No,54.64
2677,Hospital,2024-04-21 12:00:00,67,95,134,Bike,42,82,965.48,No,141.79
2678,Hospital,2024-04-21 13:00:00,193,53,15,SUV,30,23,242.72,Yes,27.46
2679,Hospital,2024-04-21 14:00:00,232,83,225,SUV,28,35,228.15,Yes,35.78
2680,Hospital,2024-04-21 15:00:00,88,128,144,Car,43,77,4166.27,No,145.45
2681,Residential,2024-04-21 16:00:00,245,199,227,Electric,25,104,2977.68,No,81.22
2682,Mall,2024-04-21 17:00:00,236,131,162,Car,98,57,1822.52,No,55.51
2683,Mall,2024-04-21 18:00:00,138,143,75,Electric,51,107,4476.43,Yes,103.62
2684,Residential,2024-04-21 19:00:00,273,154,229,Bike,119,94,397.47,No,56.41
2685,Office,2024-04-21 20:00:00,111,60,163,SUV,52,12,4902.59,No,54.05
2686,Office,2024-04-21 21:00:00,281,47,102,Bike,17,28,3100.64,No,16.73
2687,Hospital,2024-04-21 22:00:00,190,161,82,SUV,105,12,958.15,No,84.74
2688,Commercial,2024-04-21 23:00:00,158,60,141,Bike,7,87,3411.39,No,37.97
2689,Office,2024-04-22 00:00:00,130,19,154,Car,36,115,3828.74,No,14.62
2690,Commercial,2024-04-22 01:00:00,290,129,36,Bike,39,52,2175.25,No,44.48
2691,Mall,2024-04-22 02:00:00,278,209,162,Bike,23,34,4315.08,No,75.18
2692,Commercial,2024-04-22 03:00:00,183,158,96,Car,18,62,796.13,No,86.34
2693,Mall,2024-04-22 04:00:00,260,79,143,SUV,52,90,1430.25,No,30.38
2694,Residential,2024-04-22 05:00:00,126,94,44,SUV,90,59,512.79,No,74.6
2695,Residential,2024-04-22 06:00:00,298,66,140,Car,85,77,1093.85,No,22.15
2696,Hospital,2024-04-22 07:00:00,237,135,111,Bike,72,66,1231.71,No,56.96
2697,Office,2024-04-22 08:00:00,139,48,38,Bike,49,112,4592.28,No,34.53
2698,Hospital,2024-04-22 09:00:00,63,225,28,Bike,108,52,436.64,No,357.14
2699,Mall,2024-04-22 10:00:00,144,42,50,Electric,23,8,2165.7,Yes,29.17
2700,Hospital,2024-04-22 11:00:00,103,196,211,SUV,68,41,2685.37,No,190.29
2701,Commercial,2024-04-22 12:00:00,181,27,217,Bike,105,12,4498.53,No,14.92
2702,Mall,2024-04-22 13:00:00,88,193,38,SUV,70,5,4988.6,No,219.32
2703,Residential,2024-04-22 14:00:00,121,229,202,Bike,83,96,3779.27,No,189.26
2704,Office,2024-04-22 15:00:00,74,66,109,Car,70,74,4855.42,No,89.19
2705,Mall,2024-04-22 16:00:00,126,105,69,Car,79,51,3946.15,No,83.33
2706,Mall,2024-04-22 17:00:00,209,213,219,SUV,49,104,4817.85,No,101.91
2707,Commercial,2024-04-22 18:00:00,236,57,222,SUV,91,79,3550.99,No,24.15
2708,Office,2024-04-22 19:00:00,279,51,38,Car,78,9,444.83,No,18.28
2709,Residential,2024-04-22 20:00:00,240,36,219,Electric,71,54,2039.5,No,15.0
2710,Mall,2024-04-22 21:00:00,215,83,166,Car,73,28,3250.66,No,38.6
2711,Mall,2024-04-22 22:00:00,169,119,196,Bike,7,51,1786.06,No,70.41
2712,Commercial,2024-04-22 23:00:00,269,189,40,Electric,42,22,1403.25,Yes,70.26
2713,Hospital,2024-04-23 00:00:00,102,179,208,Car,81,88,2908.13,No,175.49
2714,Residential,2024-04-23 01:00:00,271,41,94,Electric,46,32,4670.83,No,15.13
2715,Office,2024-04-23 02:00:00,244,243,180,Electric,87,81,223.16,No,99.59
2716,Mall,2024-04-23 03:00:00,205,35,79,Electric,44,9,3857.69,No,17.07
2717,Mall,2024-04-23 04:00:00,180,34,89,SUV,54,34,3627.5,No,18.89
2718,Residential,2024-04-23 05:00:00,286,84,193,Car,39,5,4821.57,No,29.37
2719,Hospital,2024-04-23 06:00:00,295,32,177,SUV,28,90,4657.02,No,10.85
2720,Mall,2024-04-23 07:00:00,275,235,57,SUV,92,86,3823.05,No,85.45
2721,Residential,2024-04-23 08:00:00,257,66,43,Bike,21,50,2626.02,No,25.68
2722,Commercial,2024-04-23 09:00:00,199,189,179,Bike,44,73,1061.12,No,94.97
2723,Hospital,2024-04-23 10:00:00,145,241,95,Electric,78,35,2748.92,No,166.21
2724,Office,2024-04-23 11:00:00,215,135,200,Electric,70,74,3838.49,No,62.79
2725,Mall,2024-04-23 12:00:00,249,96,68,Bike,48,95,4483.56,No,38.55
2726,Residential,2024-04-23 13:00:00,296,230,53,Bike,27,60,3959.07,No,77.7
2727,Commercial,2024-04-23 14:00:00,121,40,56,Car,10,93,1016.57,No,33.06
2728,Office,2024-04-23 15:00:00,111,73,170,Electric,70,97,3018.45,No,65.77
2729,Residential,2024-04-23 16:00:00,234,208,43,Electric,25,32,1694.26,No,88.89
2730,Residential,2024-04-23 17:00:00,55,241,185,Bike,39,20,95.57,No,438.18
2731,Office,2024-04-23 18:00:00,255,42,145,Car,117,58,1041.09,No,16.47
2732,Commercial,2024-04-23 19:00:00,81,222,152,Bike,33,57,610.44,No,274.07
2733,Commercial,2024-04-23 20:00:00,148,11,201,Bike,11,16,4221.46,No,7.43
2734,Hospital,2024-04-23 21:00:00,187,27,156,SUV,97,24,1329.61,Yes,14.44
2735,Mall,2024-04-23 22:00:00,180,184,218,Electric,57,86,1459.25,No,102.22
2736,Office,2024-04-23 23:00:00,236,170,189,Car,41,38,4801.69,No,72.03
2737,Office,2024-04-24 00:00:00,125,238,56,SUV,27,57,1926.48,No,190.4
2738,Office,2024-04-24 01:00:00,226,235,108,Electric,101,68,97.45,No,103.98
2739,Commercial,2024-04-24 02:00:00,108,93,174,Bike,12,27,1455.04,No,86.11
2740,Mall,2024-04-24 03:00:00,80,44,46,Car,80,113,640.53,No,55.0
2741,Hospital,2024-04-24 04:00:00,142,188,184,Electric,114,31,558.9,No,132.39
2742,Residential,2024-04-24 05:00:00,118,123,174,Bike,52,117,433.56,No,104.24
2743,Residential,2024-04-24 06:00:00,239,155,40,SUV,14,21,2986.63,Yes,64.85
2744,Office,2024-04-24 07:00:00,101,119,129,Car,83,52,987.27,No,117.82
2745,Mall,2024-04-24 08:00:00,138,97,143,Electric,28,25,1838.15,No,70.29
2746,Commercial,2024-04-24 09:00:00,176,81,70,SUV,94,54,4316.99,No,46.02
2747,Mall,2024-04-24 10:00:00,218,134,136,Bike,51,44,2150.47,Yes,61.47
2748,Mall,2024-04-24 11:00:00,80,39,120,Bike,110,99,4582.67,Yes,48.75
2749,Commercial,2024-04-24 12:00:00,262,181,144,Electric,57,7,2514.79,No,69.08
2750,Office,2024-04-24 13:00:00,299,62,95,Bike,43,21,2024.24,Yes,20.74
2751,Mall,2024-04-24 14:00:00,133,147,172,Car,71,65,3764.43,No,110.53
2752,Residential,2024-04-24 15:00:00,280,96,134,Electric,70,54,412.22,No,34.29
2753,Commercial,2024-04-24 16:00:00,176,189,213,SUV,10,94,492.92,No,107.39
2754,Hospital,2024-04-24 17:00:00,199,186,66,Electric,25,91,3277.27,No,93.47
2755,Office,2024-04-24 18:00:00,181,148,105,Electric,77,10,2460.36,No,81.77
2756,Commercial,2024-04-24 19:00:00,62,203,151,SUV,78,32,3962.56,No,327.42
2757,Hospital,2024-04-24 20:00:00,94,195,36,Bike,40,76,4585.54,No,207.45
2758,Hospital,2024-04-24 21:00:00,176,227,48,SUV,7,59,1972.42,No,128.98
2759,Mall,2024-04-24 22:00:00,219,173,124,Car,109,62,3002.23,No,79.0
2760,Mall,2024-04-24 23:00:00,163,170,63,Bike,92,49,2528.45,No,104.29
2761,Mall,2024-04-25 00:00:00,226,184,143,Electric,90,76,4908.97,Yes,81.42
2762,Commercial,2024-04-25 01:00:00,69,22,87,Bike,117,23,4163.87,No,31.88
2763,Commercial,2024-04-25 02:00:00,293,49,98,Bike,82,106,4563.1,No,16.72
2764,Office,2024-04-25 03:00:00,254,98,67,Car,46,33,1308.98,No,38.58
2765,Mall,2024-04-25 04:00:00,130,77,225,Bike,49,27,3874.01,No,59.23
2766,Hospital,2024-04-25 05:00:00,231,51,114,Bike,48,115,1364.09,No,22.08
2767,Residential,2024-04-25 06:00:00,213,156,138,Bike,95,36,1083.28,Yes,73.24
2768,Office,2024-04-25 07:00:00,274,219,182,Electric,37,14,4724.12,No,79.93
2769,Commercial,2024-04-25 08:00:00,178,238,59,Bike,64,95,145.56,Yes,133.71
2770,Office,2024-04-25 09:00:00,192,103,210,SUV,90,53,4828.67,No,53.65
2771,Office,2024-04-25 10:00:00,254,28,151,Bike,97,69,788.85,No,11.02
2772,Office,2024-04-25 11:00:00,66,195,119,Car,87,107,4106.22,No,295.45
2773,Office,2024-04-25 12:00:00,201,32,164,Bike,87,33,1415.82,No,15.92
2774,Residential,2024-04-25 13:00:00,107,63,160,Bike,74,63,1785.98,No,58.88
2775,Mall,2024-04-25 14:00:00,121,217,218,Electric,113,49,1122.95,Yes,179.34
2776,Hospital,2024-04-25 15:00:00,291,74,120,SUV,87,71,2948.29,No,25.43
2777,Office,2024-04-25 16:00:00,268,149,57,Bike,81,55,1773.07,Yes,55.6
2778,Office,2024-04-25 17:00:00,158,33,181,SUV,30,115,3304.1,No,20.89
2779,Office,2024-04-25 18:00:00,72,43,215,Car,90,105,127.45,Yes,59.72
2780,Mall,2024-04-25 19:00:00,223,62,148,Electric,25,99,368.66,Yes,27.8
2781,Commercial,2024-04-25 20:00:00,121,145,225,SUV,104,15,543.32,No,119.83
2782,Commercial,2024-04-25 21:00:00,57,27,62,Electric,6,90,2124.02,No,47.37
2783,Residential,2024-04-25 22:00:00,108,66,140,Bike,51,86,4083.24,Yes,61.11
2784,Commercial,2024-04-25 23:00:00,267,121,21,Car,112,103,4446.48,No,45.32
2785,Office,2024-04-26 00:00:00,160,14,222,Electric,34,10,1261.81,No,8.75
2786,Office,2024-04-26 01:00:00,236,163,211,Bike,31,71,2893.13,No,69.07
2787,Office,2024-04-26 02:00:00,62,167,30,SUV,75,66,3853.41,Yes,269.35
2788,Residential,2024-04-26 03:00:00,216,191,143,Car,24,9,1479.71,No,88.43
2789,Office,2024-04-26 04:00:00,278,22,129,Car,54,13,2074.59,No,7.91
2790,Commercial,2024-04-26 05:00:00,290,92,51,SUV,99,32,2643.67,Yes,31.72
2791,Mall,2024-04-26 06:00:00,205,38,225,SUV,27,87,717.63,No,18.54
2792,Mall,2024-04-26 07:00:00,266,12,179,Car,17,96,178.61,No,4.51
2793,Hospital,2024-04-26 08:00:00,238,99,139,Electric,85,95,806.39,No,41.6
2794,Commercial,2024-04-26 09:00:00,65,113,95,Car,8,81,3152.93,No,173.85
2795,Office,2024-04-26 10:00:00,168,132,206,SUV,18,42,414.41,No,78.57
2796,Mall,2024-04-26 11:00:00,51,195,232,Electric,24,47,989.0,No,382.35
2797,Commercial,2024-04-26 12:00:00,295,85,228,Bike,17,25,1722.38,No,28.81
2798,Mall,2024-04-26 13:00:00,259,139,76,Car,7,95,435.46,No,53.67
2799,Office,2024-04-26 14:00:00,194,212,86,SUV,94,66,998.91,No,109.28
2800,Mall,2024-04-26 15:00:00,79,117,203,Bike,94,50,4560.79,No,148.1
